,TransactionID,CustomerID,ProductID,Date,Quantity,Discount,status,Category,Price,Name,Region,Signup_Date,total_amount,Month_Name,Day_Name
367,10368,CUST-036,PROD-015,2023-01-16 07:00:00,9,0.05,Approved,Office,108.21,Customer_36,East,2020-09-06,925.2,January,Monday
368,10369,CUST-007,PROD-003,2023-01-16 08:00:00,5,0.1,Approved,Electronics,481.21,Customer_7,West,2020-02-16,2165.44,January,Monday
369,10370,CUST-018,PROD-010,2023-01-16 09:00:00,7,0.0,Approved,Electronics,294.57,Customer_18,North,2020-05-03,2061.99,January,Monday
370,10371,CUST-029,PROD-009,2023-01-16 10:00:00,6,0.1,Approved,Furniture,293.46,Customer_29,South,2020-07-19,1584.68,January,Monday
371,10372,CUST-007,PROD-017,2023-01-16 11:00:00,2,0.0,Approved,Furniture,244.09,Customer_7,West,2020-02-16,488.18,January,Monday
372,10373,CUST-013,PROD-005,2023-01-16 12:00:00,4,0.05,Approved,Electronics,282.48,Customer_13,Midwest,2020-03-29,1073.42,January,Monday
373,10374,CUST-015,PROD-011,2023-01-16 13:00:00,4,0.1,Approved,Electronics,93.48,Customer_15,North,2020-04-12,336.53,January,Monday
374,10375,CUST-068,PROD-015,2023-01-16 14:00:00,8,0.2,Approved,Office,108.21,Customer_68,Midwest,2021-04-18,692.54,January,Monday
375,10376,CUST-040,PROD-019,2023-01-16 15:00:00,8,0.0,Approved,Clothing,70.37,Customer_40,South,2020-10-04,562.96,January,Monday
376,10377,CUST-011,PROD-001,2023-01-16 16:00:00,4,0.05,Approved,Clothing,152.01,Customer_11,South,2020-03-15,577.64,January,Monday
377,10378,CUST-068,PROD-006,2023-01-16 17:00:00,5,0.1,Approved,Electronics,421.8,Customer_68,Midwest,2021-04-18,1898.1,January,Monday
378,10379,CUST-069,PROD-018,2023-01-16 18:00:00,9,0.2,Approved,Furniture,211.46,Customer_69,Midwest,2021-04-25,1522.51,January,Monday
379,10380,CUST-020,PROD-004,2023-01-16 19:00:00,6,0.2,Approved,Office,340.59,Customer_20,West,2020-05-17,1634.83,January,Monday
380,10381,CUST-037,PROD-014,2023-01-16 20:00:00,6,0.0,Approved,Electronics,300.42,Customer_37,East,2020-09-13,1802.52,January,Monday
381,10382,CUST-027,PROD-007,2023-01-16 21:00:00,8,0.05,Approved,Clothing,304.97,Customer_27,Midwest,2020-07-05,2317.77,January,Monday
382,10383,CUST-054,PROD-009,2023-01-16 22:00:00,7,0.0,Approved,Furniture,293.46,Customer_54,East,2021-01-10,2054.22,January,Monday
383,10384,CUST-060,PROD-005,2023-01-16 23:00:00,0,0.2,Canceled,Electronics,282.48,Customer_60,West,2021-02-21,0.0,January,Monday
384,10385,CUST-020,PROD-012,2023-01-17 00:00:00,3,0.1,Approved,Furniture,64.77,Customer_20,West,2020-05-17,174.88,January,Tuesday
385,10386,CUST-099,PROD-001,2023-01-17 01:00:00,3,0.1,Approved,Clothing,152.01,Customer_99,North,2021-11-21,410.43,January,Tuesday
386,10387,CUST-026,PROD-002,2023-01-17 02:00:00,2,0.2,Approved,Office,494.51,Customer_26,East,2020-06-28,791.22,January,Tuesday
387,10388,CUST-100,PROD-003,2023-01-17 03:00:00,8,0.2,Approved,Electronics,481.21,Customer_100,West,2021-11-28,3079.74,January,Tuesday
388,10389,CUST-083,PROD-016,2023-01-17 04:00:00,7,0.2,Approved,Electronics,50.92,Customer_83,Midwest,2021-08-01,285.15,January,Tuesday
389,10390,CUST-057,PROD-014,2023-01-17 05:00:00,7,0.0,Approved,Electronics,300.42,Customer_57,East,2021-01-31,2102.94,January,Tuesday
390,10391,CUST-088,PROD-005,2023-01-17 06:00:00,5,0.1,Approved,Electronics,282.48,Customer_88,Midwest,2021-09-05,1271.16,January,Tuesday
391,10392,CUST-055,PROD-006,2023-01-17 07:00:00,5,0.2,Approved,Electronics,421.8,Customer_55,Midwest,2021-01-17,1687.2,January,Tuesday
392,10393,CUST-045,PROD-012,2023-01-17 08:00:00,4,0.0,Approved,Furniture,64.77,Customer_45,South,2020-11-08,259.08,January,Tuesday
393,10394,CUST-066,PROD-008,2023-01-17 09:00:00,6,0.05,Approved,Office,348.22,Customer_66,West,2021-04-04,1984.85,January,Tuesday
394,10395,CUST-005,PROD-012,2023-01-17 10:00:00,9,0.1,Approved,Furniture,64.77,Customer_5,West,2020-02-02,524.64,January,Tuesday
395,10396,CUST-058,PROD-020,2023-01-17 11:00:00,5,0.0,Approved,Electronics,59.07,Customer_58,Midwest,2021-02-07,295.35,January,Tuesday
396,10397,CUST-066,PROD-003,2023-01-17 12:00:00,3,0.2,Approved,Electronics,481.21,Customer_66,West,2021-04-04,1154.9,January,Tuesday
397,10398,CUST-064,PROD-002,2023-01-17 13:00:00,5,0.1,Approved,Office,494.51,Customer_64,West,2021-03-21,2225.3,January,Tuesday
398,10399,CUST-008,PROD-007,2023-01-17 14:00:00,7,0.05,Approved,Clothing,304.97,Customer_8,West,2020-02-23,2028.05,January,Tuesday
399,10400,CUST-014,PROD-006,2023-01-17 15:00:00,9,0.1,Approved,Electronics,421.8,Customer_14,Midwest,2020-04-05,3416.58,January,Tuesday
400,10401,CUST-099,PROD-016,2023-01-17 16:00:00,4,0.1,Approved,Electronics,50.92,Customer_99,North,2021-11-21,183.31,January,Tuesday
401,10402,CUST-025,PROD-016,2023-01-17 17:00:00,4,0.1,Approved,Electronics,50.92,Customer_25,North,2020-06-21,183.31,January,Tuesday
402,10403,CUST-084,PROD-012,2023-01-17 18:00:00,4,0.1,Approved,Furniture,64.77,Customer_84,South,2021-08-08,233.17,January,Tuesday
403,10404,CUST-009,PROD-013,2023-01-17 19:00:00,2,0.2,Approved,Office,60.22,Customer_9,North,2020-03-01,96.35,January,Tuesday
404,10405,CUST-003,PROD-014,2023-01-17 20:00:00,9,0.1,Approved,Electronics,300.42,Customer_3,East,2020-01-19,2433.4,January,Tuesday
405,10406,CUST-037,PROD-003,2023-01-17 21:00:00,2,0.05,Approved,Electronics,481.21,Customer_37,East,2020-09-13,914.3,January,Tuesday
406,10407,CUST-099,PROD-018,2023-01-17 22:00:00,4,0.05,Approved,Furniture,211.46,Customer_99,North,2021-11-21,803.55,January,Tuesday
407,10408,CUST-044,PROD-016,2023-01-17 23:00:00,2,0.1,Approved,Electronics,50.92,Customer_44,Midwest,2020-11-01,91.66,January,Tuesday
408,10409,CUST-022,PROD-003,2023-01-18 00:00:00,3,0.1,Approved,Electronics,481.21,Customer_22,East,2020-05-31,1299.27,January,Wednesday
409,10410,CUST-080,PROD-010,2023-01-18 01:00:00,5,0.05,Approved,Electronics,294.57,Customer_80,West,2021-07-11,1399.21,January,Wednesday
410,10411,CUST-048,PROD-010,2023-01-18 02:00:00,4,0.05,Approved,Electronics,294.57,Customer_48,Midwest,2020-11-29,1119.37,January,Wednesday
411,10412,CUST-061,PROD-011,2023-01-18 03:00:00,4,0.05,Approved,Electronics,93.48,Customer_61,South,2021-02-28,355.22,January,Wednesday
412,10413,CUST-086,PROD-018,2023-01-18 04:00:00,2,0.05,Approved,Furniture,211.46,Customer_86,Midwest,2021-08-22,401.77,January,Wednesday
413,10414,CUST-081,PROD-012,2023-01-18 05:00:00,2,0.0,Approved,Furniture,64.77,Customer_81,West,2021-07-18,129.54,January,Wednesday
414,10415,CUST-045,PROD-020,2023-01-18 06:00:00,9,0.05,Approved,Electronics,59.07,Customer_45,South,2020-11-08,505.05,January,Wednesday
415,10416,CUST-086,PROD-005,2023-01-18 07:00:00,5,0.1,Approved,Electronics,282.48,Customer_86,Midwest,2021-08-22,1271.16,January,Wednesday
416,10417,CUST-081,PROD-010,2023-01-18 08:00:00,6,0.0,Approved,Electronics,294.57,Customer_81,West,2021-07-18,1767.42,January,Wednesday
417,10418,CUST-054,PROD-001,2023-01-18 09:00:00,3,0.2,Approved,Clothing,152.01,Customer_54,East,2021-01-10,364.82,January,Wednesday
418,10419,CUST-068,PROD-006,2023-01-18 10:00:00,9,0.1,Approved,Electronics,421.8,Customer_68,Midwest,2021-04-18,3416.58,January,Wednesday
419,10420,CUST-017,PROD-012,2023-01-18 11:00:00,3,0.05,Approved,Furniture,64.77,Customer_17,South,2020-04-26,184.59,January,Wednesday
420,10421,CUST-083,PROD-003,2023-01-18 12:00:00,5,0.2,Approved,Electronics,481.21,Customer_83,Midwest,2021-08-01,1924.84,January,Wednesday
421,10422,CUST-092,PROD-016,2023-01-18 13:00:00,7,0.05,Approved,Electronics,50.92,Customer_92,Midwest,2021-10-03,338.62,January,Wednesday
422,10423,CUST-022,PROD-014,2023-01-18 14:00:00,8,0.1,Approved,Electronics,300.42,Customer_22,East,2020-05-31,2163.02,January,Wednesday
423,10424,CUST-098,PROD-011,2023-01-18 15:00:00,4,0.1,Approved,Electronics,93.48,Customer_98,Midwest,2021-11-14,336.53,January,Wednesday
424,10425,CUST-100,PROD-009,2023-01-18 16:00:00,2,0.05,Approved,Furniture,293.46,Customer_100,West,2021-11-28,557.57,January,Wednesday
425,10426,CUST-047,PROD-018,2023-01-18 17:00:00,4,0.1,Approved,Furniture,211.46,Customer_47,Midwest,2020-11-22,761.26,January,Wednesday
426,10427,CUST-065,PROD-012,2023-01-18 18:00:00,1,0.2,Approved,Furniture,64.77,Customer_65,South,2021-03-28,51.82,January,Wednesday
427,10428,CUST-047,PROD-018,2023-01-18 19:00:00,2,0.2,Approved,Furniture,211.46,Customer_47,Midwest,2020-11-22,338.34,January,Wednesday
428,10429,CUST-056,PROD-019,2023-01-18 20:00:00,9,0.2,Approved,Clothing,70.37,Customer_56,East,2021-01-24,506.66,January,Wednesday
429,10430,CUST-034,PROD-009,2023-01-18 21:00:00,8,0.1,Approved,Furniture,293.46,Customer_34,North,2020-08-23,2112.91,January,Wednesday
430,10431,CUST-026,PROD-012,2023-01-18 22:00:00,6,0.1,Approved,Furniture,64.77,Customer_26,East,2020-06-28,349.76,January,Wednesday
431,10432,CUST-058,PROD-014,2023-01-18 23:00:00,0,0.2,Canceled,Electronics,300.42,Customer_58,Midwest,2021-02-07,0.0,January,Wednesday
432,10433,CUST-026,PROD-018,2023-01-19 00:00:00,6,0.1,Approved,Furniture,211.46,Customer_26,East,2020-06-28,1141.88,January,Thursday
433,10434,CUST-010,PROD-009,2023-01-19 01:00:00,7,0.0,Approved,Furniture,293.46,Customer_10,North,2020-03-08,2054.22,January,Thursday
434,10435,CUST-067,PROD-016,2023-01-19 02:00:00,4,0.05,Approved,Electronics,50.92,Customer_67,Midwest,2021-04-11,193.5,January,Thursday
435,10436,CUST-059,PROD-010,2023-01-19 03:00:00,9,0.0,Approved,Electronics,294.57,Customer_59,East,2021-02-14,2651.13,January,Thursday
436,10437,CUST-097,PROD-012,2023-01-19 04:00:00,1,0.2,Approved,Furniture,64.77,Customer_97,East,2021-11-07,51.82,January,Thursday
437,10438,CUST-042,PROD-002,2023-01-19 05:00:00,6,0.05,Approved,Office,494.51,Customer_42,East,2020-10-18,2818.71,January,Thursday
438,10439,CUST-002,PROD-012,2023-01-19 06:00:00,1,0.1,Approved,Furniture,64.77,Customer_2,South,2020-01-12,58.29,January,Thursday
439,10440,CUST-057,PROD-011,2023-01-19 07:00:00,7,0.0,Approved,Electronics,93.48,Customer_57,East,2021-01-31,654.36,January,Thursday
440,10441,CUST-100,PROD-010,2023-01-19 08:00:00,8,0.05,Approved,Electronics,294.57,Customer_100,West,2021-11-28,2238.73,January,Thursday
441,10442,CUST-099,PROD-007,2023-01-19 09:00:00,9,0.1,Approved,Clothing,304.97,Customer_99,North,2021-11-21,2470.26,January,Thursday
442,10443,CUST-057,PROD-011,2023-01-19 10:00:00,9,0.1,Approved,Electronics,93.48,Customer_57,East,2021-01-31,757.19,January,Thursday
443,10444,CUST-025,PROD-020,2023-01-19 11:00:00,6,0.0,Approved,Electronics,59.07,Customer_25,North,2020-06-21,354.42,January,Thursday
444,10445,CUST-066,PROD-007,2023-01-19 12:00:00,4,0.1,Approved,Clothing,304.97,Customer_66,West,2021-04-04,1097.89,January,Thursday
445,10446,CUST-068,PROD-009,2023-01-19 13:00:00,8,0.05,Approved,Furniture,293.46,Customer_68,Midwest,2021-04-18,2230.3,January,Thursday
446,10447,CUST-084,PROD-007,2023-01-19 14:00:00,3,0.1,Approved,Clothing,304.97,Customer_84,South,2021-08-08,823.42,January,Thursday
447,10448,CUST-080,PROD-003,2023-01-19 15:00:00,7,0.1,Approved,Electronics,481.21,Customer_80,West,2021-07-11,3031.62,January,Thursday
448,10449,CUST-049,PROD-012,2023-01-19 16:00:00,1,0.05,Approved,Furniture,64.77,Customer_49,West,2020-12-06,61.53,January,Thursday
449,10450,CUST-091,PROD-009,2023-01-19 17:00:00,6,0.1,Approved,Furniture,293.46,Customer_91,South,2021-09-26,1584.68,January,Thursday
450,10451,CUST-066,PROD-012,2023-01-19 18:00:00,2,0.0,Approved,Furniture,64.77,Customer_66,West,2021-04-04,129.54,January,Thursday
451,10452,CUST-057,PROD-010,2023-01-19 19:00:00,6,0.2,Approved,Electronics,294.57,Customer_57,East,2021-01-31,1413.94,January,Thursday
452,10453,CUST-064,PROD-008,2023-01-19 20:00:00,5,0.05,Approved,Office,348.22,Customer_64,West,2021-03-21,1654.04,January,Thursday
453,10454,CUST-010,PROD-018,2023-01-19 21:00:00,9,0.05,Approved,Furniture,211.46,Customer_10,North,2020-03-08,1807.98,January,Thursday
454,10455,CUST-038,PROD-001,2023-01-19 22:00:00,7,0.1,Approved,Clothing,152.01,Customer_38,Midwest,2020-09-20,957.66,January,Thursday
455,10456,CUST-075,PROD-019,2023-01-19 23:00:00,3,0.2,Approved,Clothing,70.37,Customer_75,South,2021-06-06,168.89,January,Thursday
456,10457,CUST-095,PROD-009,2023-01-20 00:00:00,1,0.05,Approved,Furniture,293.46,Customer_95,South,2021-10-24,278.79,January,Friday
457,10458,CUST-083,PROD-012,2023-01-20 01:00:00,4,0.1,Approved,Furniture,64.77,Customer_83,Midwest,2021-08-01,233.17,January,Friday
458,10459,CUST-072,PROD-018,2023-01-20 02:00:00,4,0.1,Approved,Furniture,211.46,Customer_72,East,2021-05-16,761.26,January,Friday
459,10460,CUST-064,PROD-013,2023-01-20 03:00:00,1,0.2,Approved,Office,60.22,Customer_64,West,2021-03-21,48.18,January,Friday
460,10461,CUST-050,PROD-010,2023-01-20 04:00:00,6,0.0,Approved,Electronics,294.57,Customer_50,West,2020-12-13,1767.42,January,Friday
461,10462,CUST-012,PROD-020,2023-01-20 05:00:00,3,0.2,Approved,Electronics,59.07,Customer_12,East,2020-03-22,141.77,January,Friday
462,10463,CUST-042,PROD-013,2023-01-20 06:00:00,8,0.05,Approved,Office,60.22,Customer_42,East,2020-10-18,457.67,January,Friday
463,10464,CUST-032,PROD-003,2023-01-20 07:00:00,1,0.1,Approved,Electronics,481.21,Customer_32,East,2020-08-09,433.09,January,Friday
464,10465,CUST-048,PROD-004,2023-01-20 08:00:00,9,0.2,Approved,Office,340.59,Customer_48,Midwest,2020-11-29,2452.25,January,Friday
465,10466,CUST-070,PROD-015,2023-01-20 09:00:00,5,0.0,Approved,Office,108.21,Customer_70,East,2021-05-02,541.05,January,Friday
466,10467,CUST-056,PROD-016,2023-01-20 10:00:00,1,0.2,Approved,Electronics,50.92,Customer_56,East,2021-01-24,40.74,January,Friday
467,10468,CUST-024,PROD-016,2023-01-20 11:00:00,10,0.0,Approved,Electronics,50.92,Customer_24,North,2020-06-14,509.2,January,Friday
468,10469,CUST-027,PROD-020,2023-01-20 12:00:00,6,0.1,Approved,Electronics,59.07,Customer_27,Midwest,2020-07-05,318.98,January,Friday
469,10470,CUST-019,PROD-008,2023-01-20 13:00:00,3,0.05,Approved,Office,348.22,Customer_19,West,2020-05-10,992.43,January,Friday
470,10471,CUST-031,PROD-004,2023-01-20 14:00:00,9,0.0,Approved,Office,340.59,Customer_31,West,2020-08-02,3065.31,January,Friday
471,10472,CUST-080,PROD-005,2023-01-20 15:00:00,8,0.05,Approved,Electronics,282.48,Customer_80,West,2021-07-11,2146.85,January,Friday
472,10473,CUST-099,PROD-019,2023-01-20 16:00:00,5,0.2,Approved,Clothing,70.37,Customer_99,North,2021-11-21,281.48,January,Friday
473,10474,CUST-044,PROD-010,2023-01-20 17:00:00,7,0.0,Approved,Electronics,294.57,Customer_44,Midwest,2020-11-01,2061.99,January,Friday
474,10475,CUST-094,PROD-004,2023-01-20 18:00:00,4,0.1,Approved,Office,340.59,Customer_94,East,2021-10-17,1226.12,January,Friday
475,10476,CUST-002,PROD-014,2023-01-20 19:00:00,7,0.1,Approved,Electronics,300.42,Customer_2,South,2020-01-12,1892.65,January,Friday
476,10477,CUST-060,PROD-009,2023-01-20 20:00:00,1,0.1,Approved,Furniture,293.46,Customer_60,West,2021-02-21,264.11,January,Friday
477,10478,CUST-019,PROD-003,2023-01-20 21:00:00,6,0.05,Approved,Electronics,481.21,Customer_19,West,2020-05-10,2742.9,January,Friday
478,10479,CUST-049,PROD-017,2023-01-20 22:00:00,1,0.1,Approved,Furniture,244.09,Customer_49,West,2020-12-06,219.68,January,Friday
479,10480,CUST-070,PROD-019,2023-01-20 23:00:00,1,0.0,Approved,Clothing,70.37,Customer_70,East,2021-05-02,70.37,January,Friday
480,10481,CUST-070,PROD-008,2023-01-21 00:00:00,4,0.05,Approved,Office,348.22,Customer_70,East,2021-05-02,1323.24,January,Saturday
481,10482,CUST-008,PROD-017,2023-01-21 01:00:00,2,0.2,Approved,Furniture,244.09,Customer_8,West,2020-02-23,390.54,January,Saturday
482,10483,CUST-087,PROD-004,2023-01-18 02:00:00,7,0.05,Approved,Office,340.59,Customer_87,South,2021-08-29,2264.92,January,Wednesday
483,10484,CUST-048,PROD-006,2023-01-21 03:00:00,6,0.2,Approved,Electronics,421.8,Customer_48,Midwest,2020-11-29,2024.64,January,Saturday
484,10485,CUST-011,PROD-002,2023-01-21 04:00:00,3,0.0,Approved,Office,494.51,Customer_11,South,2020-03-15,1483.53,January,Saturday
485,10486,CUST-015,PROD-019,2023-01-21 05:00:00,2,0.0,Approved,Clothing,70.37,Customer_15,North,2020-04-12,140.74,January,Saturday
486,10487,CUST-005,PROD-011,2023-01-21 06:00:00,5,0.05,Approved,Electronics,93.48,Customer_5,West,2020-02-02,444.03,January,Saturday
487,10488,CUST-003,PROD-013,2023-01-18 07:00:00,7,0.0,Approved,Office,60.22,Customer_3,East,2020-01-19,421.54,January,Wednesday
488,10489,CUST-061,PROD-020,2023-01-21 08:00:00,6,0.05,Approved,Electronics,59.07,Customer_61,South,2021-02-28,336.7,January,Saturday
489,10490,CUST-091,PROD-002,2023-01-21 09:00:00,9,0.05,Approved,Office,494.51,Customer_91,South,2021-09-26,4228.06,January,Saturday
490,10491,CUST-056,PROD-006,2023-01-21 10:00:00,8,0.2,Approved,Electronics,421.8,Customer_56,East,2021-01-24,2699.52,January,Saturday
491,10492,CUST-007,PROD-020,2023-01-21 11:00:00,10,0.05,Approved,Electronics,59.07,Customer_7,West,2020-02-16,561.17,January,Saturday
492,10493,CUST-008,PROD-017,2023-01-21 12:00:00,1,0.0,Approved,Furniture,244.09,Customer_8,West,2020-02-23,244.09,January,Saturday
493,10494,CUST-005,PROD-017,2023-01-21 13:00:00,5,0.0,Approved,Furniture,244.09,Customer_5,West,2020-02-02,1220.45,January,Saturday
494,10495,CUST-097,PROD-018,2023-01-21 14:00:00,4,0.1,Approved,Furniture,211.46,Customer_97,East,2021-11-07,761.26,January,Saturday
495,10496,CUST-052,PROD-018,2023-01-21 15:00:00,9,0.2,Approved,Furniture,211.46,Customer_52,South,2020-12-27,1522.51,January,Saturday
496,10497,CUST-064,PROD-003,2023-01-21 16:00:00,5,0.2,Approved,Electronics,481.21,Customer_64,West,2021-03-21,1924.84,January,Saturday
497,10498,CUST-078,PROD-010,2023-01-21 17:00:00,5,0.1,Approved,Electronics,294.57,Customer_78,West,2021-06-27,1325.56,January,Saturday
498,10499,CUST-002,PROD-007,2023-01-21 18:00:00,7,0.05,Approved,Clothing,304.97,Customer_2,South,2020-01-12,2028.05,January,Saturday
499,10500,CUST-052,PROD-018,2023-01-21 19:00:00,8,0.0,Approved,Furniture,211.46,Customer_52,South,2020-12-27,1691.68,January,Saturday
500,10501,CUST-022,PROD-020,2023-01-21 20:00:00,5,0.2,Approved,Electronics,59.07,Customer_22,East,2020-05-31,236.28,January,Saturday
501,10502,CUST-006,PROD-008,2023-01-21 21:00:00,7,0.1,Approved,Office,348.22,Customer_6,North,2020-02-09,2193.79,January,Saturday
502,10503,CUST-074,PROD-019,2023-01-21 22:00:00,1,0.05,Approved,Clothing,70.37,Customer_74,Midwest,2021-05-30,66.85,January,Saturday
503,10504,CUST-031,PROD-003,2023-01-21 23:00:00,7,0.0,Approved,Electronics,481.21,Customer_31,West,2020-08-02,3368.47,January,Saturday
504,10505,CUST-003,PROD-011,2023-01-22 00:00:00,7,0.2,Approved,Electronics,93.48,Customer_3,East,2020-01-19,523.49,January,Sunday
505,10506,CUST-048,PROD-011,2023-01-22 01:00:00,8,0.0,Approved,Electronics,93.48,Customer_48,Midwest,2020-11-29,747.84,January,Sunday
506,10507,CUST-041,PROD-007,2023-01-22 02:00:00,2,0.2,Approved,Clothing,304.97,Customer_41,West,2020-10-11,487.95,January,Sunday
507,10508,CUST-008,PROD-005,2023-01-22 03:00:00,4,0.05,Approved,Electronics,282.48,Customer_8,West,2020-02-23,1073.42,January,Sunday
508,10509,CUST-032,PROD-008,2023-01-22 04:00:00,9,0.2,Approved,Office,348.22,Customer_32,East,2020-08-09,2507.18,January,Sunday
509,10510,CUST-049,PROD-004,2023-01-22 05:00:00,5,0.1,Approved,Office,340.59,Customer_49,West,2020-12-06,1532.65,January,Sunday
510,10511,CUST-057,PROD-007,2023-01-22 06:00:00,7,0.05,Approved,Clothing,304.97,Customer_57,East,2021-01-31,2028.05,January,Sunday
511,10512,CUST-047,PROD-015,2023-01-22 07:00:00,1,0.2,Approved,Office,108.21,Customer_47,Midwest,2020-11-22,86.57,January,Sunday
512,10513,CUST-018,PROD-018,2023-01-22 08:00:00,7,0.0,Approved,Furniture,211.46,Customer_18,North,2020-05-03,1480.22,January,Sunday
513,10514,CUST-099,PROD-007,2023-01-22 09:00:00,7,0.0,Approved,Clothing,304.97,Customer_99,North,2021-11-21,2134.79,January,Sunday
514,10515,CUST-059,PROD-018,2023-01-22 10:00:00,4,0.05,Approved,Furniture,211.46,Customer_59,East,2021-02-14,803.55,January,Sunday
515,10516,CUST-080,PROD-012,2023-01-22 11:00:00,3,0.2,Approved,Furniture,64.77,Customer_80,West,2021-07-11,155.45,January,Sunday
516,10517,CUST-050,PROD-002,2023-01-22 12:00:00,7,0.0,Approved,Office,494.51,Customer_50,West,2020-12-13,3461.57,January,Sunday
517,10518,CUST-001,PROD-015,2023-01-22 13:00:00,4,0.1,Approved,Office,108.21,Customer_1,South,2020-01-05,389.56,January,Sunday
518,10519,CUST-051,PROD-011,2023-01-22 14:00:00,1,0.05,Approved,Electronics,93.48,Customer_51,South,2020-12-20,88.81,January,Sunday
519,10520,CUST-098,PROD-015,2023-01-22 15:00:00,6,0.0,Approved,Office,108.21,Customer_98,Midwest,2021-11-14,649.26,January,Sunday
520,10521,CUST-004,PROD-015,2023-01-22 16:00:00,6,0.1,Approved,Office,108.21,Customer_4,Midwest,2020-01-26,584.33,January,Sunday
521,10522,CUST-074,PROD-020,2023-01-22 17:00:00,4,0.05,Approved,Electronics,59.07,Customer_74,Midwest,2021-05-30,224.47,January,Sunday
522,10523,CUST-042,PROD-018,2023-01-22 18:00:00,2,0.1,Approved,Furniture,211.46,Customer_42,East,2020-10-18,380.63,January,Sunday
523,10524,CUST-099,PROD-008,2023-01-22 19:00:00,1,0.1,Approved,Office,348.22,Customer_99,North,2021-11-21,313.4,January,Sunday
524,10525,CUST-083,PROD-002,2023-01-22 20:00:00,5,0.2,Approved,Office,494.51,Customer_83,Midwest,2021-08-01,1978.04,January,Sunday
525,10526,CUST-095,PROD-012,2023-01-22 21:00:00,8,0.05,Approved,Furniture,64.77,Customer_95,South,2021-10-24,492.25,January,Sunday
526,10527,CUST-018,PROD-008,2023-01-22 22:00:00,9,0.0,Approved,Office,348.22,Customer_18,North,2020-05-03,3133.98,January,Sunday
527,10528,CUST-029,PROD-009,2023-01-22 23:00:00,3,0.0,Approved,Furniture,293.46,Customer_29,South,2020-07-19,880.38,January,Sunday
528,10529,CUST-069,PROD-016,2023-01-23 00:00:00,5,0.2,Approved,Electronics,50.92,Customer_69,Midwest,2021-04-25,203.68,January,Monday
529,10530,CUST-003,PROD-005,2023-01-23 01:00:00,1,0.1,Approved,Electronics,282.48,Customer_3,East,2020-01-19,254.23,January,Monday
530,10531,CUST-044,PROD-016,2023-01-23 02:00:00,1,0.05,Approved,Electronics,50.92,Customer_44,Midwest,2020-11-01,48.37,January,Monday
531,10532,CUST-047,PROD-020,2023-01-23 03:00:00,5,0.0,Approved,Electronics,59.07,Customer_47,Midwest,2020-11-22,295.35,January,Monday
532,10533,CUST-043,PROD-011,2023-01-23 04:00:00,3,0.05,Approved,Electronics,93.48,Customer_43,West,2020-10-25,266.42,January,Monday
533,10534,CUST-096,PROD-007,2023-01-23 05:00:00,3,0.2,Approved,Clothing,304.97,Customer_96,South,2021-10-31,731.93,January,Monday
534,10535,CUST-048,PROD-017,2023-01-23 06:00:00,8,0.2,Approved,Furniture,244.09,Customer_48,Midwest,2020-11-29,1562.18,January,Monday
535,10536,CUST-007,PROD-016,2023-01-23 07:00:00,4,0.0,Approved,Electronics,50.92,Customer_7,West,2020-02-16,203.68,January,Monday
536,10537,CUST-020,PROD-007,2023-01-23 08:00:00,7,0.05,Approved,Clothing,304.97,Customer_20,West,2020-05-17,2028.05,January,Monday
537,10538,CUST-086,PROD-020,2023-01-23 09:00:00,8,0.2,Approved,Electronics,59.07,Customer_86,Midwest,2021-08-22,378.05,January,Monday
538,10539,CUST-099,PROD-013,2023-01-23 10:00:00,5,0.2,Approved,Office,60.22,Customer_99,North,2021-11-21,240.88,January,Monday
539,10540,CUST-023,PROD-013,2023-01-23 11:00:00,7,0.0,Approved,Office,60.22,Customer_23,Midwest,2020-06-07,421.54,January,Monday
540,10541,CUST-049,PROD-012,2023-01-23 12:00:00,5,0.05,Approved,Furniture,64.77,Customer_49,West,2020-12-06,307.66,January,Monday
541,10542,CUST-016,PROD-001,2023-01-23 13:00:00,9,0.1,Approved,Clothing,152.01,Customer_16,North,2020-04-19,1231.28,January,Monday
542,10543,CUST-031,PROD-001,2023-01-23 14:00:00,2,0.2,Approved,Clothing,152.01,Customer_31,West,2020-08-02,243.22,January,Monday
543,10544,CUST-083,PROD-015,2023-01-23 15:00:00,3,0.1,Approved,Office,108.21,Customer_83,Midwest,2021-08-01,292.17,January,Monday
544,10545,CUST-038,PROD-011,2023-01-23 16:00:00,8,0.05,Approved,Electronics,93.48,Customer_38,Midwest,2020-09-20,710.45,January,Monday
545,10546,CUST-007,PROD-015,2023-01-23 17:00:00,2,0.05,Approved,Office,108.21,Customer_7,West,2020-02-16,205.6,January,Monday
546,10547,CUST-038,PROD-002,2023-01-23 18:00:00,7,0.2,Approved,Office,494.51,Customer_38,Midwest,2020-09-20,2769.26,January,Monday
547,10548,CUST-021,PROD-014,2023-01-23 19:00:00,9,0.1,Approved,Electronics,300.42,Customer_21,Midwest,2020-05-24,2433.4,January,Monday
548,10549,CUST-047,PROD-018,2023-01-23 20:00:00,8,0.2,Approved,Furniture,211.46,Customer_47,Midwest,2020-11-22,1353.34,January,Monday
549,10550,CUST-021,PROD-005,2023-01-23 21:00:00,1,0.2,Approved,Electronics,282.48,Customer_21,Midwest,2020-05-24,225.98,January,Monday
